customerID,Churn_Yes,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,charges_ratio,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighSpender,HighChurnRisk
1918-ZBFQJ,1,0,13,79.25,1111.65,79.40357142857144,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,0,1
1024-GUALD,1,0,1,24.8,24.8,12.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
4827-USJHP,0,0,20,51.8,1023.85,48.75476190476191,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0
8167-GJLRN,0,0,3,30.4,82.15,20.5375,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,1
0956-SYCWG,0,0,13,19.65,244.8,17.485714285714288,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0
8017-UVSZU,0,0,40,56.6,2379.1,58.02682926829268,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0
7100-FQPRV,0,0,43,71.9,3173.35,72.12159090909091,True,True,True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,0,0
2472-OVKUP,1,0,6,91.0,531.0,75.85714285714286,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,1,1
2984-RGEYA,0,0,69,19.75,1375.4,19.64857142857143,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
9680-NIAUV,0,0,72,109.7,8129.3,111.36027397260274,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,False,False,1,0
2146-EGVDT,0,0,59,19.3,1192.7,19.878333333333334,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
2604-IJPDU,0,0,20,96.55,1901.65,90.5547619047619,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,1,1
9178-JHUVJ,0,0,24,24.1,587.4,23.496,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0
6168-YBYNP,0,0,59,111.35,6519.75,108.6625,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,1,1
7255-SSFBC,0,0,72,112.25,8041.65,110.15958904109588,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,1,0
3645-DEYGF,0,0,1,20.75,20.75,10.375,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
9323-HGFWY,0,0,27,101.9,2681.15,95.75535714285715,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,1,0
8544-GOQSH,0,0,14,80.05,1112.3,74.15333333333334,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,0,0
3363-DTIVD,0,0,71,105.55,7405.5,102.85416666666667,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,False,1,1
7018-WBJNK,0,0,13,78.3,1033.95,73.85357142857143,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0,0
9142-KZXOP,0,0,44,68.85,2958.95,65.75444444444445,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
7674-YTAFD,0,0,33,79.95,2684.85,78.96617647058824,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,0,0
6348-SNFUS,0,0,72,55.45,4179.2,57.249315068493146,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,0,0
1285-OKIPP,1,0,1,79.9,79.9,39.95,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,1
7825-ECJRF,1,0,19,106.6,1934.45,96.7225,False,False,False,True,False,True,False,True,False,True,True,True,True,False,False,True,False,True,False,1,1
1347-KTTTA,0,0,64,102.45,6654.1,102.37076923076924,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,1,0
7841-TZDMQ,1,0,2,46.0,84.5,28.166666666666668,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0
4195-NZGTA,0,0,1,25.25,25.25,12.625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
7157-SMCFK,0,0,61,19.75,1124.2,18.13225806451613,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
4709-LKHYG,0,0,29,20.0,540.05,18.001666666666665,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0
2504-DSHIH,0,1,23,86.8,1975.85,82.32708333333333,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,1
0699-NDKJM,0,0,57,58.75,3437.45,59.266379310344824,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,0,0
9286-BHDQG,0,0,72,45.25,3139.8,43.01095890410959,True,True,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,0,0
0230-WEQUW,0,0,66,56.6,3789.2,56.55522388059701,True,True,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,0,0
2040-LDIWQ,0,0,65,84.2,5324.5,80.67424242424242,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False,0,0
6496-JDSSB,0,0,8,80.0,624.6,69.4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0,1
9408-SSNVZ,1,0,4,70.15,268.35,53.67,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
4443-EMBNA,0,0,71,24.75,1836.9,25.512500000000003,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
6469-MRVET,0,0,1,20.2,20.2,10.1,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,0,0
0742-MOABM,1,0,4,50.05,179.35,35.87,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0
5961-VUSRV,0,0,12,19.35,219.35,16.873076923076923,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0
6778-JFCMK,0,0,24,50.6,1288.75,51.55,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,0,0
6341-JVQGF,0,0,31,81.15,2545.75,79.5546875,False,True,True,True,False,False,False,True,False,True,True,True,True,True,False,True,False,False,True,0,0
2232-DMLXU,1,0,1,55.2,55.2,27.6,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0
4811-JBUVU,0,0,30,89.9,2723.15,87.84354838709677,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,1,1
0945-TSONX,0,0,47,85.3,4107.25,85.56770833333333,False,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,False,0,0
2651-ZCBXV,0,0,54,108.0,5760.65,104.7390909090909,True,False,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,False,1,0
3316-UWXUY,0,0,50,93.5,4747.5,93.08823529411765,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,1,1
8937-RDTHP,1,0,1,84.6,84.6,42.3,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,0,1
7083-MIOPC,0,0,72,20.25,1566.9,21.464383561643835,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
1984-GPTEH,0,0,29,25.15,702.0,23.4,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0
1251-KRREG,1,0,2,54.4,114.1,38.03333333333333,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0
0621-JFHOL,0,0,10,29.6,299.05,27.186363636363637,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,0,0
9903-LYSAB,0,0,18,73.15,1305.95,68.73421052631579,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
0094-OIFMO,1,1,11,95.0,1120.3,93.35833333333333,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,1,1
9227-UAQFT,0,0,16,19.75,284.35,16.726470588235294,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
7301-ABVAD,0,0,72,86.6,6350.5,86.9931506849315,False,False,False,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,0,0
6614-FHDBO,0,0,72,109.2,7878.3,107.92191780821918,True,False,False,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,1,0
7576-ASEJU,0,0,41,74.7,3187.65,75.89642857142857,False,True,True,True,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,0,0
9058-HRZSV,0,1,65,94.4,6126.15,92.82045454545454,False,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,1,1
4522-AKYLR,0,1,13,54.8,731.3,52.23571428571428,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,0,0
0221-WMXNQ,0,1,4,75.35,273.4,54.67999999999999,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1
0303-UNCIP,0,0,41,65.0,2531.8,60.280952380952385,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,0,0
9947-OTFQU,1,1,15,74.4,1074.3,67.14375,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,0,1
0322-YINQP,1,0,1,48.55,48.55,24.275,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0
0959-WHOKV,0,0,42,99.0,4298.45,99.96395348837208,True,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,True,False,1,1
4075-JFPGR,0,0,51,93.5,4619.55,88.8375,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,1,1
4629-NRXKX,1,0,2,70.4,147.15,49.050000000000004,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
9514-JDSKI,1,1,1,40.2,40.2,20.1,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,1
3282-ZISZV,0,0,32,83.7,2633.3,79.7969696969697,True,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,0,0
3675-YDUPJ,0,0,10,19.85,193.05,17.55,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
4111-BNXIF,0,0,67,59.55,4103.9,60.35147058823529,False,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,False,True,False,0,0
7017-VFHAY,0,0,61,115.1,7008.15,113.03467741935484,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,1,0
6655-LHBYW,0,0,50,114.35,5791.1,113.55098039215687,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,1,0
4959-JOSRX,1,0,2,44.6,80.55,26.849999999999998,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0
5046-NUHWD,0,1,29,45.0,1228.65,40.955000000000005,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,0,0
7273-TEFQD,1,1,3,41.15,132.2,33.05,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0,1
3606-TWKGI,1,1,13,106.9,1364.3,97.45,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,1,1
7529-ZDFXI,0,1,57,89.85,4925.35,84.9198275862069,True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,1,1
7605-BDWDC,0,0,31,49.85,1520.1,47.503125,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,0,0
1950-KSVVJ,0,0,45,113.3,5032.25,109.39673913043478,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,1,0
0123-CRBRT,0,0,61,88.1,5526.75,89.14112903225806,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,0,0
6292-TOSSS,0,0,50,24.9,1195.25,23.436274509803923,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
3197-ARFOY,0,1,19,105.0,2007.25,100.3625,False,False,False,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,True,1,1
6323-AYBRX,1,0,59,19.35,1099.6,18.326666666666664,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
7014-ZZXAW,0,0,71,24.25,1732.95,24.06875,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
4385-GZQXV,1,1,16,94.45,1511.2,88.89411764705882,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,1,1
7633-MVPUY,0,0,57,59.75,3450.15,59.48534482758621,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,0,0
6366-ZGQGL,1,0,1,24.8,24.8,12.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
4716-HHKQH,0,1,20,107.05,2172.05,103.43095238095239,True,True,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,1,1
5940-AHUHD,1,0,1,70.6,70.6,35.3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
6432-TWQLB,1,0,5,85.4,401.1,66.85000000000001,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,0,1
4484-GLZOU,1,0,52,105.05,5624.85,106.12924528301888,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,1,1
3179-GBRWV,0,1,21,64.95,1339.8,60.9,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,0,0
8645-KWHJO,0,0,14,55.0,771.95,51.46333333333334,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,0,0
4130-MZLCC,0,0,5,50.55,244.75,40.791666666666664,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
0314-TKOSI,0,0,6,55.15,322.9,46.128571428571426,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0,0
8229-MYEJZ,0,0,10,51.2,498.25,45.29545454545455,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,1
2080-SRCDE,0,0,1,25.4,25.4,12.7,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
9577-WJVCQ,0,0,68,54.45,3687.75,53.44565217391305,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0
9512-UIBFX,1,0,18,95.15,1779.95,93.68157894736842,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,1,1
